site,year,species,D_cm,H_m,V_m3,X,Y,weight
772612,2008,Picea abies,51.98,27.7,2.417,NA,NA,14
772612,2008,Picea abies,54.38,24.9,2.217,NA,NA,14
772612,2008,Abies alba,24.84,17.1,0.291,NA,NA,39
772612,2009,Picea abies,34.34,13.7,0.557,NA,NA,39
772612,2009,Picea abies,43.57,24.5,1.609,NA,NA,140
772612,2009,Picea abies,52.39,28.2,2.542,NA,NA,14
772612,2009,Picea abies,54.87,25.4,2.352,NA,NA,14
772612,2009,Abies alba,26.09,18.1,0.33,NA,NA,39
772612,2010,Picea abies,34.36,13.7,0.574,NA,NA,39
772612,2010,Picea abies,44.02,24.8,1.697,NA,NA,140
772612,2010,Picea abies,52.86,28.6,2.674,NA,NA,14
772612,2010,Picea abies,55.43,25.9,2.493,NA,NA,14
772612,2010,Abies alba,27.47,19.2,0.374,NA,NA,39
772612,2011,Picea abies,34.29,13.7,0.585,NA,NA,39
772612,2011,Picea abies,44.4,25,1.785,NA,NA,140
772612,2011,Picea abies,53.27,28.8,2.79,NA,NA,14
772612,2011,Picea abies,55.9,26.2,2.633,NA,NA,14
772612,2011,Abies alba,28.85,20,0.422,NA,NA,39
775263,2006,Fagus sylvatica,8.15,8.1,0.015,NA,NA,176
775263,2006,Fagus sylvatica,10.06,7.1,0.019,NA,NA,88
775263,2006,Fagus sylvatica,10.45,11.5,0.034,NA,NA,88
775263,2006,Fagus sylvatica,13.05,13.6,0.067,NA,NA,88
775263,2006,Fagus sylvatica,14.08,17.3,0.104,NA,NA,88
775263,2006,Fagus sylvatica,15.27,11.6,0.073,NA,NA,88
775263,2006,Fagus sylvatica,16.57,11.6,0.087,NA,NA,88
775263,2006,Fagus sylvatica,17.77,14.8,0.139,NA,NA,88
775263,2006,Fagus sylvatica,21.39,13,0.171,NA,NA,127
775263,2006,Fagus sylvatica,32.31,21.4,0.723,NA,NA,53
775263,2006,Picea abies,47.57,28.4,1.269,NA,NA,28
775263,2006,Picea abies,71.46,34.4,2.803,NA,NA,14
775263,2006,Abies alba,8.09,4.5,0.011,NA,NA,88
775263,2006,Abies alba,11.3,6.3,0.026,NA,NA,88
775263,2006,Abies alba,57.54,22.5,2.044,NA,NA,14
775263,2006,other broadleaved,8.16,10.1,0.019,NA,NA,88
775263,2006,other broadleaved,10.36,8.8,0.024,NA,NA,88
775263,2006,other broadleaved,11.46,8.9,0.03,NA,NA,88
775263,2006,other broadleaved,14.47,11,0.061,NA,NA,88
775263,2006,other broadleaved,29.39,12,0.292,NA,NA,39
775263,2006,other broadleaved,32,18.6,0.598,NA,NA,117
775263,2007,Fagus sylvatica,8.26,9,0.016,NA,NA,176
775263,2007,Fagus sylvatica,10.17,8.1,0.019,NA,NA,88
775263,2007,Fagus sylvatica,10.54,12.4,0.035,NA,NA,88
775263,2007,Fagus sylvatica,13.14,14.2,0.068,NA,NA,88
775263,2007,Fagus sylvatica,14.18,17.7,0.107,NA,NA,88
775263,2007,Fagus sylvatica,15.37,12.6,0.075,NA,NA,88
775263,2007,Fagus sylvatica,16.67,12.7,0.088,NA,NA,88
775263,2007,Fagus sylvatica,17.88,15.4,0.141,NA,NA,88
775263,2007,Fagus sylvatica,21.49,13.9,0.173,NA,NA,127
775263,2007,Fagus sylvatica,32.61,22,0.739,NA,NA,53
775263,2007,Picea abies,48.03,29.9,1.377,NA,NA,28
775263,2007,Picea abies,72.03,36.4,3.041,NA,NA,14
775263,2007,Abies alba,8.16,6.5,0.012,NA,NA,88
775263,2007,Abies alba,11.43,8.2,0.026,NA,NA,88
775263,2007,Abies alba,58.86,23.1,2.182,NA,NA,14
775263,2007,other broadleaved,8.26,11,0.02,NA,NA,88
775263,2007,other broadleaved,10.47,9.7,0.025,NA,NA,88
775263,2007,other broadleaved,11.58,9.8,0.031,NA,NA,88
775263,2007,other broadleaved,14.53,11.4,0.062,NA,NA,88
775263,2007,other broadleaved,29.5,13.1,0.293,NA,NA,39
775263,2007,other broadleaved,32.27,19.3,0.609,NA,NA,117
775263,2008,Fagus sylvatica,8.35,9.8,0.016,NA,NA,176
775263,2008,Fagus sylvatica,10.29,9,0.02,NA,NA,88
775263,2008,Fagus sylvatica,10.62,13,0.036,NA,NA,88
775263,2008,Fagus sylvatica,13.23,14.7,0.07,NA,NA,88
775263,2008,Fagus sylvatica,14.3,18.2,0.109,NA,NA,88
775263,2008,Fagus sylvatica,15.46,13.4,0.076,NA,NA,88
775263,2008,Fagus sylvatica,16.77,13.5,0.089,NA,NA,88
775263,2008,Fagus sylvatica,17.99,16,0.144,NA,NA,88
775263,2008,Fagus sylvatica,21.6,14.7,0.175,NA,NA,127
775263,2008,Fagus sylvatica,32.95,22.7,0.756,NA,NA,53
775263,2008,Picea abies,48.63,30.5,1.503,NA,NA,28
775263,2008,Picea abies,72.81,37.2,3.357,NA,NA,14
775263,2008,Abies alba,8.4,8,0.012,NA,NA,88
775263,2008,Abies alba,11.7,9.5,0.028,NA,NA,88
775263,2008,Abies alba,60.39,23.7,2.346,NA,NA,14
775263,2008,other broadleaved,8.34,11.7,0.02,NA,NA,88
775263,2008,other broadleaved,10.61,10.6,0.026,NA,NA,88
775263,2008,other broadleaved,11.73,10.8,0.032,NA,NA,88
775263,2008,other broadleaved,14.64,12.2,0.063,NA,NA,88
775263,2008,other broadleaved,29.62,14.1,0.294,NA,NA,39
775263,2008,other broadleaved,32.57,20,0.619,NA,NA,117
775263,2009,Fagus sylvatica,8.44,10.5,0.017,NA,NA,176
775263,2009,Fagus sylvatica,10.38,9.7,0.02,NA,NA,88
775263,2009,Fagus sylvatica,10.66,13.2,0.036,NA,NA,88
775263,2009,Fagus sylvatica,13.29,15.1,0.071,NA,NA,88
775263,2009,Fagus sylvatica,14.39,18.6,0.111,NA,NA,88
775263,2009,Fagus sylvatica,15.52,13.7,0.077,NA,NA,88
775263,2009,Fagus sylvatica,16.83,13.7,0.09,NA,NA,88
775263,2009,Fagus sylvatica,18.07,16.3,0.145,NA,NA,88
775263,2009,Fagus sylvatica,21.68,15.1,0.176,NA,NA,127
775263,2009,Fagus sylvatica,33.25,23.2,0.772,NA,NA,53
775263,2009,Picea abies,49.12,31,1.616,NA,NA,28
775263,2009,Picea abies,73.45,37.7,3.649,NA,NA,14
775263,2009,Abies alba,8.62,9.1,0.013,NA,NA,88
775263,2009,Abies alba,11.97,10.7,0.03,NA,NA,88
775263,2009,Abies alba,61.79,24.2,2.501,NA,NA,14
775263,2009,other broadleaved,8.4,12.2,0.021,NA,NA,88
775263,2009,other broadleaved,10.69,11.2,0.027,NA,NA,88
775263,2009,other broadleaved,11.82,11.4,0.033,NA,NA,88
775263,2009,other broadleaved,14.67,12.2,0.065,NA,NA,88
775263,2009,other broadleaved,29.73,14.7,0.296,NA,NA,39
775263,2009,other broadleaved,32.82,20.6,0.632,NA,NA,117
775263,2010,Fagus sylvatica,8.52,11,0.017,NA,NA,176
775263,2010,Fagus sylvatica,10.49,10.6,0.021,NA,NA,88
775263,2010,Fagus sylvatica,10.67,13.2,0.037,NA,NA,88
775263,2010,Fagus sylvatica,13.35,15.4,0.072,NA,NA,88
775263,2010,Fagus sylvatica,14.49,19,0.114,NA,NA,88
775263,2010,Fagus sylvatica,15.59,14.2,0.078,NA,NA,88
775263,2010,Fagus sylvatica,16.9,14.2,0.091,NA,NA,88
775263,2010,Fagus sylvatica,18.16,16.7,0.147,NA,NA,88
775263,2010,Fagus sylvatica,21.76,15.6,0.178,NA,NA,127
775263,2010,Fagus sylvatica,33.6,23.8,0.792,NA,NA,53
775263,2010,Picea abies,49.65,31.5,1.75,NA,NA,28
775263,2010,Picea abies,74.13,38.3,3.987,NA,NA,14
775263,2010,Abies alba,8.86,10.4,0.014,NA,NA,88
775263,2010,Abies alba,12.23,11.9,0.031,NA,NA,88
775263,2010,Abies alba,63.27,24.7,2.669,NA,NA,14
775263,2010,other broadleaved,8.46,12.6,0.021,NA,NA,88
775263,2010,other broadleaved,10.78,11.9,0.027,NA,NA,88
775263,2010,other broadleaved,11.91,12,0.033,NA,NA,88
775263,2010,other broadleaved,14.77,12.2,0.066,NA,NA,88
775263,2010,other broadleaved,29.84,15.2,0.298,NA,NA,39
775263,2010,other broadleaved,33.09,21.2,0.642,NA,NA,117
775263,2011,Fagus sylvatica,8.59,11.6,0.017,NA,NA,176
775263,2011,Fagus sylvatica,10.57,11.1,0.022,NA,NA,88
775263,2011,Fagus sylvatica,10.72,13.2,0.038,NA,NA,88
775263,2011,Fagus sylvatica,13.38,15.4,0.072,NA,NA,88
775263,2011,Fagus sylvatica,14.57,19.3,0.116,NA,NA,88
775263,2011,Fagus sylvatica,15.64,14.2,0.078,NA,NA,88
775263,2011,Fagus sylvatica,16.95,14.3,0.092,NA,NA,88
775263,2011,Fagus sylvatica,18.24,17,0.149,NA,NA,88
775263,2011,Fagus sylvatica,21.84,16,0.18,NA,NA,127
775263,2011,Fagus sylvatica,33.93,24.4,0.809,NA,NA,53
775263,2011,Picea abies,50.1,31.9,1.884,NA,NA,28
775263,2011,Picea abies,74.7,38.7,4.305,NA,NA,14
775263,2011,Abies alba,9.1,11.6,0.014,NA,NA,88
775263,2011,Abies alba,12.48,12.8,0.033,NA,NA,88
775263,2011,Abies alba,64.73,25.2,2.832,NA,NA,14
775263,2011,other broadleaved,8.51,12.9,0.021,NA,NA,88
775263,2011,other broadleaved,10.85,12.3,0.028,NA,NA,88
775263,2011,other broadleaved,11.99,12.5,0.034,NA,NA,88
775263,2011,other broadleaved,14.84,12.4,0.067,NA,NA,88
775263,2011,other broadleaved,29.92,15.2,0.301,NA,NA,39
775263,2011,other broadleaved,33.35,21.8,0.653,NA,NA,117
801221,2007,Fagus sylvatica,9.1,9.2,0.022,NA,NA,88
801221,2007,Fagus sylvatica,38.25,21.7,1.043,NA,NA,28
801221,2007,Picea abies,51.05,31.9,2.073,NA,NA,28
801221,2007,Abies alba,10.17,8,0.023,NA,NA,88
801221,2007,Abies alba,51.87,26.4,2.093,NA,NA,14
801221,2007,Abies alba,42.98,25.7,1.435,NA,NA,98
801221,2007,Abies alba,39.32,30.9,1.541,NA,NA,14
801221,2007,Abies alba,47.07,21.9,1.359,NA,NA,14
801221,2007,other needleleaved,17.1,6.2,0.046,NA,NA,88
801221,2008,Fagus sylvatica,9.32,10.2,0.024,NA,NA,88
801221,2008,Fagus sylvatica,38.5,22.5,1.057,NA,NA,28
801221,2008,Picea abies,51.44,33.9,2.113,NA,NA,28
801221,2008,Abies alba,10.56,9.4,0.025,NA,NA,88
801221,2008,Abies alba,52.56,26.6,2.17,NA,NA,14
801221,2008,Abies alba,43.46,26,1.482,NA,NA,98
801221,2008,Abies alba,39.82,31.2,1.597,NA,NA,14
801221,2008,Abies alba,47.5,22.5,1.392,NA,NA,14
801221,2008,other needleleaved,17.1,7.2,0.048,NA,NA,88
801221,2009,Fagus sylvatica,9.54,11.2,0.026,NA,NA,88
801221,2009,Fagus sylvatica,38.75,23.3,1.068,NA,NA,28
801221,2009,Picea abies,51.88,34.3,2.255,NA,NA,28
801221,2009,Abies alba,10.93,10.6,0.027,NA,NA,88
801221,2009,Abies alba,53.14,26.8,2.239,NA,NA,14
801221,2009,Abies alba,43.87,26.3,1.519,NA,NA,98
801221,2009,Abies alba,40.25,31.4,1.647,NA,NA,14
801221,2009,Abies alba,47.89,23,1.423,NA,NA,14
801221,2009,other needleleaved,17.1,8,0.051,NA,NA,88
801221,2010,Fagus sylvatica,9.77,12.3,0.027,NA,NA,88
801221,2010,Fagus sylvatica,39.02,24,1.086,NA,NA,28
801221,2010,Picea abies,52.36,34.8,2.406,NA,NA,28
801221,2010,Abies alba,11.42,12.3,0.031,NA,NA,88
801221,2010,Abies alba,53.92,27,2.329,NA,NA,14
801221,2010,Abies alba,44.4,26.7,1.571,NA,NA,98
801221,2010,Abies alba,40.83,31.7,1.709,NA,NA,14
801221,2010,Abies alba,48.39,23.7,1.463,NA,NA,14
801221,2010,other needleleaved,17.1,8.4,0.054,NA,NA,88
801221,2011,Fagus sylvatica,10.01,13.3,0.029,NA,NA,88
801221,2011,Fagus sylvatica,39.28,24.6,1.101,NA,NA,28
801221,2011,Picea abies,52.77,35.1,2.556,NA,NA,28
801221,2011,Abies alba,11.83,13.4,0.033,NA,NA,88
801221,2011,Abies alba,54.51,27.2,2.4,NA,NA,14
801221,2011,Abies alba,44.81,26.9,1.609,NA,NA,98
801221,2011,Abies alba,41.28,31.9,1.761,NA,NA,14
801221,2011,Abies alba,48.8,24.1,1.496,NA,NA,14
801221,2011,other needleleaved,17.1,8.9,0.057,NA,NA,88
801221,2012,Fagus sylvatica,10.27,14.3,0.031,NA,NA,88
801221,2012,Fagus sylvatica,39.56,25.3,1.116,NA,NA,28
801221,2012,Picea abies,53.26,35.6,2.72,NA,NA,28
801221,2012,Abies alba,12.26,14.5,0.036,NA,NA,88
801221,2012,Abies alba,55.09,27.3,2.467,NA,NA,14
801221,2012,Abies alba,45.22,27.1,1.648,NA,NA,98
801221,2012,Abies alba,41.74,32.1,1.815,NA,NA,14
801221,2012,Abies alba,49.21,24.4,1.53,NA,NA,14
801221,2012,other needleleaved,17.1,9.4,0.061,NA,NA,88
809087,2007,Picea abies,54.55,34.6,3.525,NA,NA,28
809087,2007,Picea abies,9.57,8.3,0.028,NA,NA,88
809087,2007,Picea abies,12.07,8.3,0.041,NA,NA,88
809087,2007,Picea abies,40.23,28.6,1.501,NA,NA,151
809087,2007,Picea abies,53.41,34.2,2.994,NA,NA,84
809087,2007,Abies alba,23.89,22.3,0.428,NA,NA,39
809087,2007,other broadleaved,6.48,12.2,0.021,NA,NA,88
809087,2007,other broadleaved,11.47,13,0.061,NA,NA,88
809087,2008,Picea abies,54.83,34.6,3.685,NA,NA,28
809087,2008,Picea abies,9.54,8.3,0.029,NA,NA,88
809087,2008,Picea abies,12.04,8.3,0.042,NA,NA,88
809087,2008,Picea abies,40.61,28.6,1.582,NA,NA,151
809087,2008,Picea abies,53.79,34.2,3.15,NA,NA,84
809087,2008,Abies alba,24.24,23,0.444,NA,NA,39
809087,2008,other broadleaved,6.48,12.2,0.021,NA,NA,88
809087,2008,other broadleaved,11.45,13,0.06,NA,NA,88
809087,2009,Picea abies,54.94,34.6,3.806,NA,NA,28
809087,2009,Picea abies,9.52,8.3,0.029,NA,NA,88
809087,2009,Picea abies,12.01,8.3,0.042,NA,NA,88
809087,2009,Picea abies,40.84,28.9,1.647,NA,NA,151
809087,2009,Picea abies,54.04,34.2,3.269,NA,NA,84
809087,2009,Abies alba,24.57,23.6,0.46,NA,NA,39
809087,2009,other broadleaved,6.46,12.2,0.021,NA,NA,88
809087,2009,other broadleaved,11.43,13,0.061,NA,NA,88
809087,2010,Picea abies,55.14,34.6,3.933,NA,NA,28
809087,2010,Picea abies,9.5,8.3,0.029,NA,NA,88
809087,2010,Picea abies,11.98,8.3,0.043,NA,NA,88
809087,2010,Picea abies,41.13,29.1,1.712,NA,NA,151
809087,2010,Picea abies,54.34,34.4,3.385,NA,NA,84
809087,2010,Abies alba,24.88,24.1,0.476,NA,NA,39
809087,2010,other broadleaved,6.46,12.2,0.021,NA,NA,88
809087,2010,other broadleaved,11.42,13,0.06,NA,NA,88
809087,2011,Picea abies,55.28,34.6,4.047,NA,NA,28
809087,2011,Picea abies,9.47,8.3,0.029,NA,NA,88
809087,2011,Picea abies,11.96,8.3,0.043,NA,NA,88
809087,2011,Picea abies,41.39,29.2,1.786,NA,NA,151
809087,2011,Picea abies,54.6,34.5,3.516,NA,NA,84
809087,2011,Abies alba,25.15,24.5,0.489,NA,NA,39
809087,2011,other broadleaved,6.45,12.2,0.021,NA,NA,88
809087,2011,other broadleaved,11.39,13,0.061,NA,NA,88
809087,2012,Picea abies,55.53,34.6,4.188,NA,NA,28
809087,2012,Picea abies,9.45,8.3,0.03,NA,NA,88
809087,2012,Picea abies,11.94,8.3,0.044,NA,NA,88
809087,2012,Picea abies,41.71,29.5,1.86,NA,NA,151
809087,2012,Picea abies,54.95,34.7,3.646,NA,NA,84
809087,2012,Abies alba,25.41,25,0.502,NA,NA,39
809087,2012,other broadleaved,6.43,12.2,0.021,NA,NA,88
809087,2012,other broadleaved,11.37,13,0.061,NA,NA,88
810592,2007,Fagus sylvatica,7.52,9.7,0.015,NA,NA,88
810592,2007,Fagus sylvatica,8.13,8.9,0.015,NA,NA,88
810592,2007,Fagus sylvatica,8.6,12.6,0.026,NA,NA,88
810592,2007,Fagus sylvatica,9.7,13.8,0.036,NA,NA,88
810592,2007,Fagus sylvatica,10.6,12.6,0.04,NA,NA,88
810592,2007,Fagus sylvatica,12.8,15,0.072,NA,NA,88
810592,2007,Fagus sylvatica,14.01,14,0.08,NA,NA,88
810592,2007,Fagus sylvatica,16.61,14.7,0.121,NA,NA,88
810592,2007,Fagus sylvatica,20.67,14,0.179,NA,NA,127
810592,2007,Fagus sylvatica,38.62,18.9,0.909,NA,NA,14
810592,2007,Abies alba,44.74,24.4,1.48,NA,NA,14
810592,2007,Abies alba,17.73,13.7,0.142,NA,NA,88
810592,2007,Abies alba,29.01,16.7,0.434,NA,NA,170
810592,2007,Abies alba,36.26,19.8,0.79,NA,NA,240
810592,2007,other broadleaved,7.44,7.7,0.012,NA,NA,88
810592,2007,other broadleaved,25.11,15.6,0.306,NA,NA,39
810592,2008,Fagus sylvatica,7.63,11,0.015,NA,NA,88
810592,2008,Fagus sylvatica,8.27,9.9,0.016,NA,NA,88
810592,2008,Fagus sylvatica,8.63,12.6,0.026,NA,NA,88
810592,2008,Fagus sylvatica,9.72,13.8,0.037,NA,NA,88
810592,2008,Fagus sylvatica,10.64,12.6,0.04,NA,NA,88
810592,2008,Fagus sylvatica,12.83,15,0.073,NA,NA,88
810592,2008,Fagus sylvatica,14.05,14,0.081,NA,NA,88
810592,2008,Fagus sylvatica,16.65,14.7,0.122,NA,NA,88
810592,2008,Fagus sylvatica,20.73,14.3,0.181,NA,NA,127
810592,2008,Fagus sylvatica,38.72,19,0.914,NA,NA,14
810592,2008,Abies alba,45.46,24.7,1.549,NA,NA,14
810592,2008,Abies alba,17.94,14.1,0.147,NA,NA,88
810592,2008,Abies alba,29.33,16.9,0.446,NA,NA,170
810592,2008,Abies alba,36.56,19.9,0.808,NA,NA,240
810592,2008,other broadleaved,7.6,8.7,0.012,NA,NA,88
810592,2008,other broadleaved,25.18,15.6,0.308,NA,NA,39
810592,2009,Fagus sylvatica,7.72,12,0.016,NA,NA,88
810592,2009,Fagus sylvatica,8.41,11.4,0.017,NA,NA,88
810592,2009,Fagus sylvatica,8.65,12.6,0.026,NA,NA,88
810592,2009,Fagus sylvatica,9.74,13.8,0.037,NA,NA,88
810592,2009,Fagus sylvatica,10.67,12.9,0.04,NA,NA,88
810592,2009,Fagus sylvatica,12.85,15,0.073,NA,NA,88
810592,2009,Fagus sylvatica,14.07,14.3,0.081,NA,NA,88
810592,2009,Fagus sylvatica,16.68,14.8,0.123,NA,NA,88
810592,2009,Fagus sylvatica,20.77,14.8,0.18,NA,NA,127
810592,2009,Fagus sylvatica,38.78,19.3,0.916,NA,NA,14
810592,2009,Abies alba,46.12,24.9,1.609,NA,NA,14
810592,2009,Abies alba,18.05,14.6,0.149,NA,NA,88
810592,2009,Abies alba,29.53,16.9,0.455,NA,NA,170
810592,2009,Abies alba,36.76,20,0.822,NA,NA,240
810592,2009,other broadleaved,7.77,9.8,0.013,NA,NA,88
810592,2009,other broadleaved,25.22,15.7,0.309,NA,NA,39
810592,2010,Fagus sylvatica,7.8,12.9,0.017,NA,NA,88
810592,2010,Fagus sylvatica,8.53,12.7,0.018,NA,NA,88
810592,2010,Fagus sylvatica,8.67,12.8,0.026,NA,NA,88
810592,2010,Fagus sylvatica,9.77,14,0.037,NA,NA,88
810592,2010,Fagus sylvatica,10.71,13.3,0.041,NA,NA,88
810592,2010,Fagus sylvatica,12.88,15.1,0.074,NA,NA,88
810592,2010,Fagus sylvatica,14.11,14.6,0.082,NA,NA,88
810592,2010,Fagus sylvatica,16.71,15.1,0.123,NA,NA,88
810592,2010,Fagus sylvatica,20.82,15.4,0.181,NA,NA,127
810592,2010,Fagus sylvatica,38.85,19.6,0.918,NA,NA,14
810592,2010,Abies alba,46.82,25.2,1.675,NA,NA,14
810592,2010,Abies alba,18.19,14.9,0.153,NA,NA,88
810592,2010,Abies alba,29.7,16.9,0.462,NA,NA,170
810592,2010,Abies alba,36.99,20.1,0.836,NA,NA,240
810592,2010,other broadleaved,7.92,11.3,0.014,NA,NA,88
810592,2010,other broadleaved,25.25,16,0.31,NA,NA,39
810592,2011,Fagus sylvatica,7.87,13.6,0.017,NA,NA,88
810592,2011,Fagus sylvatica,8.61,13.5,0.018,NA,NA,88
810592,2011,Fagus sylvatica,8.69,12.9,0.027,NA,NA,88
810592,2011,Fagus sylvatica,9.78,14.1,0.038,NA,NA,88
810592,2011,Fagus sylvatica,10.74,13.6,0.041,NA,NA,88
810592,2011,Fagus sylvatica,12.9,15.2,0.074,NA,NA,88
810592,2011,Fagus sylvatica,14.14,14.8,0.082,NA,NA,88
810592,2011,Fagus sylvatica,16.74,15.3,0.124,NA,NA,88
810592,2011,Fagus sylvatica,20.86,15.7,0.182,NA,NA,127
810592,2011,Fagus sylvatica,38.92,19.8,0.92,NA,NA,14
810592,2011,Abies alba,47.44,25.3,1.735,NA,NA,14
810592,2011,Abies alba,18.32,15,0.155,NA,NA,88
810592,2011,Abies alba,29.84,16.9,0.468,NA,NA,170
810592,2011,Abies alba,37.19,20.1,0.846,NA,NA,240
810592,2011,other broadleaved,8.04,12.4,0.015,NA,NA,88
810592,2011,other broadleaved,25.29,16.1,0.31,NA,NA,39
810592,2012,Fagus sylvatica,7.95,14.4,0.018,NA,NA,88
810592,2012,Fagus sylvatica,8.72,14.5,0.019,NA,NA,88
810592,2012,Fagus sylvatica,8.71,13.1,0.027,NA,NA,88
810592,2012,Fagus sylvatica,9.81,14.2,0.038,NA,NA,88
810592,2012,Fagus sylvatica,10.78,13.9,0.042,NA,NA,88
810592,2012,Fagus sylvatica,12.92,15.3,0.074,NA,NA,88
810592,2012,Fagus sylvatica,14.17,15,0.083,NA,NA,88
810592,2012,Fagus sylvatica,16.77,15.5,0.125,NA,NA,88
810592,2012,Fagus sylvatica,20.91,16.2,0.183,NA,NA,127
810592,2012,Fagus sylvatica,38.99,20.1,0.922,NA,NA,14
810592,2012,Abies alba,48.19,25.6,1.81,NA,NA,14
810592,2012,Abies alba,18.47,15.3,0.158,NA,NA,88
810592,2012,Abies alba,30,16.9,0.475,NA,NA,170
810592,2012,Abies alba,37.42,20.1,0.861,NA,NA,240
810592,2012,other broadleaved,8.16,13.5,0.015,NA,NA,88
810592,2012,other broadleaved,25.33,16.3,0.311,NA,NA,39
816932,2007,Fagus sylvatica,12.73,12.1,0.068,NA,NA,88
816932,2007,Fagus sylvatica,7.16,9.3,0.016,NA,NA,88
816932,2007,Fagus sylvatica,11.39,8.7,0.032,NA,NA,88
816932,2007,Fagus sylvatica,12.7,9.8,0.045,NA,NA,88
816932,2007,Fagus sylvatica,6.97,10.4,0.017,NA,NA,88
816932,2007,Fagus sylvatica,7.33,10.6,0.019,NA,NA,352
816932,2007,Fagus sylvatica,7.58,10.4,0.02,NA,NA,88
816932,2007,Fagus sylvatica,8.29,10.4,0.023,NA,NA,176
816932,2007,Fagus sylvatica,8.89,10.4,0.026,NA,NA,88
816932,2007,Fagus sylvatica,9.24,11.6,0.032,NA,NA,88
816932,2007,Fagus sylvatica,10.51,10.4,0.035,NA,NA,88
816932,2007,Fagus sylvatica,12.12,10.5,0.044,NA,NA,88
816932,2007,Fagus sylvatica,13.03,10.5,0.051,NA,NA,88
816932,2007,Fagus sylvatica,13.43,10.5,0.054,NA,NA,88
816932,2007,Fagus sylvatica,14.64,10.5,0.063,NA,NA,88
816932,2007,Betula pendula,12.96,14,0.083,NA,NA,88
816932,2007,Betula pendula,6.98,11.9,0.021,NA,NA,88
816932,2007,Betula pendula,9.94,12.3,0.039,NA,NA,176
816932,2007,Betula pendula,10.55,11.6,0.04,NA,NA,88
816932,2007,Betula pendula,11.68,12.8,0.053,NA,NA,176
816932,2007,Betula pendula,14.42,14.4,0.089,NA,NA,88
816932,2007,other broadleaved,6.6,10.9,0.017,NA,NA,88
816932,2007,other broadleaved,9.54,11.8,0.034,NA,NA,88
816932,2008,Fagus sylvatica,13.16,12.7,0.074,NA,NA,88
816932,2008,Fagus sylvatica,7.31,10.1,0.017,NA,NA,88
816932,2008,Fagus sylvatica,11.61,9.9,0.034,NA,NA,88
816932,2008,Fagus sylvatica,12.93,10.8,0.047,NA,NA,88
816932,2008,Fagus sylvatica,7.1,10.9,0.018,NA,NA,88
816932,2008,Fagus sylvatica,7.51,11,0.02,NA,NA,352
816932,2008,Fagus sylvatica,7.72,11,0.021,NA,NA,88
816932,2008,Fagus sylvatica,8.44,11.1,0.024,NA,NA,176
816932,2008,Fagus sylvatica,9.05,11.1,0.027,NA,NA,88
816932,2008,Fagus sylvatica,9.49,12.1,0.034,NA,NA,88
816932,2008,Fagus sylvatica,10.69,11.2,0.036,NA,NA,88
816932,2008,Fagus sylvatica,12.33,11.3,0.047,NA,NA,88
816932,2008,Fagus sylvatica,13.25,11.4,0.053,NA,NA,88
816932,2008,Fagus sylvatica,13.66,11.4,0.057,NA,NA,88
816932,2008,Fagus sylvatica,14.99,11.2,0.068,NA,NA,88
816932,2008,Betula pendula,13.39,14.9,0.09,NA,NA,88
816932,2008,Betula pendula,7.2,12.3,0.023,NA,NA,88
816932,2008,Betula pendula,10.23,13,0.042,NA,NA,176
816932,2008,Betula pendula,10.83,12.3,0.043,NA,NA,88
816932,2008,Betula pendula,12.01,13.6,0.058,NA,NA,176
816932,2008,Betula pendula,14.82,15.4,0.096,NA,NA,88
816932,2008,other broadleaved,6.71,11.1,0.018,NA,NA,88
816932,2008,other broadleaved,9.73,12.1,0.036,NA,NA,88
816932,2009,Fagus sylvatica,13.49,13.1,0.079,NA,NA,88
816932,2009,Fagus sylvatica,7.42,10.7,0.018,NA,NA,88
816932,2009,Fagus sylvatica,11.77,10.7,0.035,NA,NA,88
816932,2009,Fagus sylvatica,13.11,11.4,0.049,NA,NA,88
816932,2009,Fagus sylvatica,7.2,11.3,0.019,NA,NA,88
816932,2009,Fagus sylvatica,7.62,11.4,0.021,NA,NA,352
816932,2009,Fagus sylvatica,7.82,11.4,0.022,NA,NA,88
816932,2009,Fagus sylvatica,8.56,11.5,0.025,NA,NA,176
816932,2009,Fagus sylvatica,9.19,11.6,0.028,NA,NA,88
816932,2009,Fagus sylvatica,9.67,12.4,0.036,NA,NA,88
816932,2009,Fagus sylvatica,10.85,11.7,0.038,NA,NA,88
816932,2009,Fagus sylvatica,12.51,11.9,0.049,NA,NA,88
816932,2009,Fagus sylvatica,13.45,11.9,0.056,NA,NA,88
816932,2009,Fagus sylvatica,13.86,12,0.059,NA,NA,88
816932,2009,Fagus sylvatica,15.2,11.8,0.071,NA,NA,88
816932,2009,Betula pendula,13.73,15.4,0.096,NA,NA,88
816932,2009,Betula pendula,7.34,12.6,0.024,NA,NA,88
816932,2009,Betula pendula,10.45,13.4,0.045,NA,NA,176
816932,2009,Betula pendula,11.05,12.7,0.046,NA,NA,88
816932,2009,Betula pendula,12.26,14.1,0.062,NA,NA,176
816932,2009,Betula pendula,15.14,15.9,0.102,NA,NA,88
816932,2009,other broadleaved,6.77,11.3,0.018,NA,NA,88
816932,2009,other broadleaved,9.86,12.3,0.038,NA,NA,88
816932,2010,Fagus sylvatica,13.88,13.6,0.085,NA,NA,88
816932,2010,Fagus sylvatica,7.55,11.4,0.018,NA,NA,88
816932,2010,Fagus sylvatica,11.97,11.6,0.037,NA,NA,88
